block_fips,block_name,town,county,town_fips
090091301012010,Block 2010,Seymour,New Haven,0900967610
090093461014009,Block 4009,Oxford,New Haven,0900958300
090091252003010,Block 3010,Ansonia,New Haven,0900901220
090091252003017,Block 3017,Ansonia,New Haven,0900901220
090091252001002,Block 1002,Ansonia,New Haven,0900901220
090159044003005,Block 3005,Killingly,Windham,0901540500
090159051012021,Block 2021,Brooklyn,Windham,0901509190
090159044001014,Block 1014,Killingly,Windham,0901540500
090010451011011,Block 1011,Wilton,Fairfield,0900186370
090158005021027,Block 1027,Windham,Windham,0901586790
090159041021024,Block 1024,Killingly,Windham,0901540500
090012102012002,Block 2002,Danbury,Fairfield,0900118500
090010222011002,Block 1002,Stamford,Fairfield,0900173070
090010609001009,Block 1009,Fairfield,Fairfield,0900126620
090010809002011,Block 2011,Stratford,Fairfield,0900174190
090010451011006,Block 1006,Wilton,Fairfield,0900186370
090159002004020,Block 4020,Thompson,Windham,0901575870
090159041013003,Block 3003,Killingly,Windham,0901540500
090159041012021,Block 2021,Killingly,Windham,0901540500
090159011011052,Block 1052,Woodstock,Windham,0901588190
090159072002024,Block 2024,Plainfield,Windham,0901559980
090075502021005,Block 1005,East Hampton,Middlesex,0900722490
090076401004026,Block 4026,Killingworth,Middlesex,0900740710
090075703001019,Block 1019,Cromwell,Middlesex,0900718080
090075414013006,Block 3006,Middletown,Middlesex,0900747360
090076801022008,Block 2008,Westbrook,Middlesex,0900781680
090076802005003,Block 5003,Middletown,Middlesex,0900747360
090117052003033,Block 3033,Stonington,New London,0901173770
090116937002010,Block 2010,Waterford,New London,0901180280
090117054002013,Block 2013,Stonington,New London,0901173770
090116908003002,Block 3002,New London,New London,0901152350
090076701002000,Block 2000,Old Saybrook,Middlesex,0900757320
090076401002014,Block 2014,Killingworth,Middlesex,0900740710
090075901022025,Block 2025,Haddam,Middlesex,0900735230
090076001002004,Block 2004,Chester,Middlesex,0900714300
090091902001017,Block 1017,Guilford,New Haven,0900934950
090091841014012,Block 4012,Branford,New Haven,0900907310
090091511001020,Block 1020,Milford,New Haven,0900947535
090091655005006,Block 5006,Hamden,New Haven,0900935650
090159032002001,Block 2001,Putnam,Windham,0901562710
090159032002013,Block 2013,Putnam,Windham,0901562710
090091413012016,Block 2016,New Haven,New Haven,0900952070
090091511001004,Block 1004,Milford,New Haven,0900947535
090091602003016,Block 3016,Woodbridge,New Haven,0900987700
090091416001002,Block 1002,New Haven,New Haven,0900952070
090091401022007,Block 2007,New Haven,New Haven,0900952070
090091717002016,Block 2016,Meriden,New Haven,0900946520
090093518003000,Block 3000,Waterbury,New Haven,0900980070
090091658012007,Block 2007,Hamden,New Haven,0900935650
090159031013002,Block 3002,Putnam,Windham,0901562710
090159072003000,Block 3000,Plainfield,Windham,0901559980
090159011021003,Block 1003,Woodstock,Windham,0901588190
090117081003013,Block 3013,Voluntown,New London,0901178600
090117012004003,Block 4003,Ledyard,New London,0901142600
090159041011027,Block 1027,Killingly,Windham,0901540500
090158301001037,Block 1037,Ashford,Windham,0901501430
090158301001013,Block 1013,Ashford,Windham,0901501430
090158301001028,Block 1028,Ashford,Windham,0901501430
090158301001033,Block 1033,Ashford,Windham,0901501430
090159001001002,Block 1002,Thompson,Windham,0901575870
090159025003000,Block 3000,Pomfret,Windham,0901561030
090159002001012,Block 1012,Thompson,Windham,0901575870
090075901011002,Block 1002,Haddam,Middlesex,0900735230
090075502021020,Block 1020,East Hampton,Middlesex,0900722490
090076001002028,Block 2028,Chester,Middlesex,0900714300
090075951011000,Block 1000,East Haddam,Middlesex,0900722280
090075901013012,Block 3012,Haddam,Middlesex,0900735230
090075901013044,Block 3044,Haddam,Middlesex,0900735230
090076201003001,Block 3001,Deep River,Middlesex,0900719130
090075502022000,Block 2000,East Hampton,Middlesex,0900722490
090075417001009,Block 1009,Middletown,Middlesex,0900747360
090075601001028,Block 1028,Portland,Middlesex,0900761800
090075417002000,Block 2000,Middletown,Middlesex,0900747360
090075901013002,Block 3002,Haddam,Middlesex,0900735230
090075703003000,Block 3000,Cromwell,Middlesex,0900718080
090076201003000,Block 3000,Deep River,Middlesex,0900719130
090075951011024,Block 1024,East Haddam,Middlesex,0900722280
090012052001019,Block 1019,Brookfield,Fairfield,0900108980
090010808005006,Block 5006,Stratford,Fairfield,0900174190
090010739001004,Block 1004,Bridgeport,Fairfield,0900108070
090012402001006,Block 1006,Redding,Fairfield,0900163480
090034057001010,Block 1010,Bristol,Hartford,0900308490
090034001012046,Block 2046,Berlin,Hartford,0900304300
090035247001000,Block 1000,Hartford,Hartford,0900337070
090035037002008,Block 2008,Hartford,Hartford,0900337070
090034926004008,Block 4008,Wethersfield,Hartford,0900384900
090035242004004,Block 4004,Rocky Hill,Hartford,0900365370
090034963003007,Block 3007,West Hartford,Hartford,0900382590
090034701005001,Block 5001,East Granby,Hartford,0900322070
090035021001037,Block 1037,Hartford,Hartford,0900337070
090034001012026,Block 2026,Berlin,Hartford,0900304300
090034621022014,Block 2014,Avon,Hartford,0900302060
090035103003003,Block 3003,East Hartford,Hartford,0900322630
090053604001001,Block 1001,Watertown,Litchfield,0900580490
090053603002016,Block 2016,Watertown,Litchfield,0900580490
090034804001008,Block 1008,Enfield,Hartford,0900325990
090034969005008,Block 5008,West Hartford,Hartford,0900382590
090035043001005,Block 1005,Hartford,Hartford,0900337070
090033301002032,Block 2032,Hartland,Hartford,0900337140
090034621012017,Block 2017,Avon,Hartford,0900302060
090035005001000,Block 1000,Hartford,Hartford,0900337070
090034052003009,Block 3009,Bristol,Hartford,0900308490
090053031003029,Block 3029,Morris,Litchfield,0900549460
090053005002007,Block 2007,Litchfield,Litchfield,0900543370
090052661003005,Block 3005,Kent,Litchfield,0900540290
090052534004036,Block 4036,New Milford,Litchfield,0900552630
090052651001030,Block 1030,Warren,Litchfield,0900579510
090053602002008,Block 2008,Watertown,Litchfield,0900580490
090034809001038,Block 1038,Enfield,Hartford,0900325990
090034641021016,Block 1016,Canton,Hartford,0900312270
090034807001002,Block 1002,Enfield,Hartford,0900325990
090034803001000,Block 1000,Enfield,Hartford,0900325990
090034681015022,Block 5022,Granby,Hartford,0900332640
090034661011013,Block 1013,Simsbury,Hartford,0900368940
090035202021015,Block 1015,Glastonbury,Hartford,0900331240
090034601002027,Block 2027,Farmington,Hartford,0900327600
090034305022001,Block 2001,Southington,Hartford,0900370550
090035151012008,Block 2008,Manchester,Hartford,0900344700
090034762001009,Block 1009,Windsor Locks,Hartford,0900387070
090035021001046,Block 1046,Hartford,Hartford,0900337070
090035146004012,Block 4012,Manchester,Hartford,0900344700
090035203011017,Block 1017,Glastonbury,Hartford,0900331240
090034808003006,Block 3006,Enfield,Hartford,0900325990
090034874002001,Block 2001,South Windsor,Hartford,0900371390
090034058011015,Block 1015,Bristol,Hartford,0900308490
090034772002022,Block 2022,Suffield,Hartford,0900374540
090034304003005,Block 3005,Southington,Hartford,0900370550
090034303021014,Block 1014,Southington,Hartford,0900370550
090034926004015,Block 4015,Wethersfield,Hartford,0900384900
090034175001011,Block 1011,New Britain,Hartford,0900350440
090034622011023,Block 1023,Avon,Hartford,0900302060
090034923003010,Block 3010,Wethersfield,Hartford,0900384900
090034942011004,Block 1004,Newington,Hartford,0900352140
090034903042017,Block 2017,Rocky Hill,Hartford,0900365370
090034164001004,Block 1004,New Britain,Hartford,0900350440
090034165004000,Block 4000,New Britain,Hartford,0900350440
090035149001012,Block 1012,Manchester,Hartford,0900344700
090034736013009,Block 3009,Windsor,Hartford,0900387000
090034762001003,Block 1003,Windsor Locks,Hartford,0900387070
090035145002015,Block 2015,Manchester,Hartford,0900344700
090034966002011,Block 2011,West Hartford,Hartford,0900382590
090010615004001,Block 4001,Fairfield,Fairfield,0900126620
090012003012007,Block 2007,Bethel,Fairfield,0900104720
090034681011007,Block 1007,Granby,Hartford,0900332640
090034714002007,Block 2007,Bloomfield,Hartford,0900305910
090034641024013,Block 4013,Canton,Hartford,0900312270
090034805002003,Block 2003,Enfield,Hartford,0900325990
090034731004003,Block 4003,Windsor,Hartford,0900387000
090034875005008,Block 5008,South Windsor,Hartford,0900371390
090034735011042,Block 1042,Windsor,Hartford,0900387000
090034923005000,Block 5000,Wethersfield,Hartford,0900384900
090034962004018,Block 4018,West Hartford,Hartford,0900382590
090034943003013,Block 3013,Newington,Hartford,0900352140
090034168001017,Block 1017,New Britain,Hartford,0900350440
090035202021017,Block 1017,Glastonbury,Hartford,0900331240
090034926004007,Block 4007,Wethersfield,Hartford,0900384900
090052901001021,Block 1021,Barkhamsted,Litchfield,0900502760
090053005001039,Block 1039,Litchfield,Litchfield,0900543370
090053621022000,Block 2000,Woodbury,Litchfield,0900587910
090034306041014,Block 1014,Southington,Hartford,0900370550
090034602042002,Block 2002,Farmington,Hartford,0900327600
090035146003003,Block 3003,Manchester,Hartford,0900344700
090034661024007,Block 4007,Simsbury,Hartford,0900368940
090034711002007,Block 2007,Bloomfield,Hartford,0900305910
090035141042010,Block 2010,Manchester,Hartford,0900344700
090034961001017,Block 1017,West Hartford,Hartford,0900382590
090034810001017,Block 1017,Enfield,Hartford,0900325990
090034003004012,Block 4012,Berlin,Hartford,0900304300
090034872022004,Block 2004,South Windsor,Hartford,0900371390
090035023001006,Block 1006,Hartford,Hartford,0900337070
090034001012023,Block 2023,Berlin,Hartford,0900304300
090034926002010,Block 2010,Wethersfield,Hartford,0900384900
090034641014014,Block 4014,Canton,Hartford,0900312270
090034924001005,Block 1005,Wethersfield,Hartford,0900384900
090034808004007,Block 4007,Enfield,Hartford,0900325990
090034164001009,Block 1009,New Britain,Hartford,0900350440
090035205011020,Block 1020,Glastonbury,Hartford,0900331240
090034205003006,Block 3006,Plainville,Hartford,0900360120
090054256011020,Block 1020,Norfolk,Litchfield,0900553470
090053061004001,Block 4001,New Hartford,Litchfield,0900551350
090053492002014,Block 2014,Thomaston,Litchfield,0900575730
090052661002008,Block 2008,Kent,Litchfield,0900540290
090052621002024,Block 2024,Sharon,Litchfield,0900567960
090052611001026,Block 1026,Salisbury,Litchfield,0900566420
090052611002027,Block 2027,Salisbury,Litchfield,0900566420
090054257002025,Block 2025,New Milford,Litchfield,0900552630
090052931002038,Block 2038,Colebrook,Litchfield,0900516050
090053061001026,Block 1026,New Hartford,Litchfield,0900551350
090052931001018,Block 1018,Colebrook,Litchfield,0900516050
090054255003010,Block 3010,Plymouth,Litchfield,0900560750
090052611003007,Block 3007,Salisbury,Litchfield,0900566420
090052532005004,Block 5004,New Milford,Litchfield,0900552630
090052621001005,Block 1005,Sharon,Litchfield,0900567960
090010805002010,Block 2010,Stratford,Fairfield,0900174190
090010205002002,Block 2002,Stamford,Fairfield,0900173070
090010901001015,Block 1015,Trumbull,Fairfield,0900177200
090012110003003,Block 3003,Danbury,Fairfield,0900118500
090012305021010,Block 1010,Newtown,Fairfield,0900152980
090010111001005,Block 1005,Greenwich,Fairfield,0900133620
090010604003008,Block 3008,Fairfield,Fairfield,0900126620
090010217024003,Block 4003,Stamford,Fairfield,0900173070
090010552002008,Block 2008,Weston,Fairfield,0900183430
090054256021008,Block 1008,Canaan,Litchfield,0900510940
090052602004017,Block 4017,North Canaan,Litchfield,0900554030
090053004001018,Block 1018,Litchfield,Litchfield,0900543370
090052661001023,Block 1023,Kent,Litchfield,0900540290
090135331031006,Block 1006,Tolland,Tolland,0901376290
090138502003017,Block 3017,Coventry,Tolland,0901317800
090138902021022,Block 1022,Stafford,Tolland,0901372090
090138502006017,Block 6017,Coventry,Tolland,0901317800
090138901001010,Block 1010,Stafford,Tolland,0901372090
090138815003008,Block 3008,Mansfield,Tolland,0901344910
090138902023015,Block 3015,Stafford,Tolland,0901372090
090054254004014,Block 4014,Plymouth,Litchfield,0900560750
090053492002009,Block 2009,Thomaston,Litchfield,0900575730
090053492001021,Block 1021,Thomaston,Litchfield,0900575730
090135306002029,Block 2029,Vernon,Tolland,0901378250
090135291004009,Block 4009,Bolton,Tolland,0901306260
090054253002005,Block 2005,Plymouth,Litchfield,0900560750
090135331042008,Block 2008,Tolland,Tolland,0901376290
090138902022001,Block 2001,Stafford,Tolland,0901372090
090138401001013,Block 1013,Willington,Tolland,0901385950
090138815001008,Block 1008,Mansfield,Tolland,0901344910
090054257001021,Block 1021,New Milford,Litchfield,0900552630
090053492002015,Block 2015,Thomaston,Litchfield,0900575730
090010610002000,Block 2000,Fairfield,Fairfield,0900126620
090010605002018,Block 2018,Fairfield,Fairfield,0900126620
090010451024025,Block 4025,Wilton,Fairfield,0900186370
090010609001013,Block 1013,Fairfield,Fairfield,0900126620
090010603002002,Block 2002,Fairfield,Fairfield,0900126620
090012402001001,Block 1001,Redding,Fairfield,0900163480
090012302002009,Block 2009,Newtown,Fairfield,0900152980
090035247003021,Block 3021,Hartford,Hartford,0900337070
090138902022022,Block 2022,Stafford,Tolland,0901372090
090135352003008,Block 3008,Ellington,Tolland,0901325360
090138902021006,Block 1006,Stafford,Tolland,0901372090
090135331032002,Block 2002,Tolland,Tolland,0901376290
090138811001010,Block 1010,Mansfield,Tolland,0901344910
090135305002016,Block 2016,Vernon,Tolland,0901378250
090138502003011,Block 3011,Coventry,Tolland,0901317800
090052651001021,Block 1021,Warren,Litchfield,0900579510
090052671002025,Block 2025,Washington,Litchfield,0900579720
090010602001000,Block 1000,Easton,Fairfield,0900123890
090034871002028,Block 2028,South Windsor,Hartford,0900371390
090034164003003,Block 3003,New Britain,Hartford,0900350440
090035108003003,Block 3003,East Hartford,Hartford,0900322630
090034160004004,Block 4004,New Britain,Hartford,0900350440
090035151022007,Block 2007,Manchester,Hartford,0900344700
090034842004017,Block 4017,East Windsor,Hartford,0900324800
090034731005006,Block 5006,Windsor,Hartford,0900387000
090034875002014,Block 2014,South Windsor,Hartford,0900371390
090034804001001,Block 1001,Enfield,Hartford,0900325990
090035031022000,Block 2000,Hartford,Hartford,0900337070
090012110001005,Block 1005,Danbury,Fairfield,0900118500
090138401002006,Block 2006,Willington,Tolland,0901385950
090135305002009,Block 2009,Vernon,Tolland,0901378250
090034621014004,Block 4004,Avon,Hartford,0900302060
090034711001007,Block 1007,Bloomfield,Hartford,0900305910
090034963004001,Block 4001,West Hartford,Hartford,0900382590
090035114002008,Block 2008,East Hartford,Hartford,0900322630
090034622011019,Block 1019,Avon,Hartford,0900302060
090010107002005,Block 2005,Greenwich,Fairfield,0900133620
090012003013018,Block 3018,Bethel,Fairfield,0900104720
090010222021002,Block 1002,Stamford,Fairfield,0900173070
090010351023005,Block 3005,New Canaan,Fairfield,0900150580
090010502001002,Block 1002,Westport,Fairfield,0900183500
090010725004014,Block 4014,Bridgeport,Fairfield,0900108070
090010208001007,Block 1007,Stamford,Fairfield,0900173070
090010727003005,Block 3005,Bridgeport,Fairfield,0900108070
090010728002011,Block 2011,Bridgeport,Fairfield,0900108070
090010808004006,Block 4006,Stratford,Fairfield,0900174190
090010218022008,Block 2008,Stamford,Fairfield,0900173070
090012302001009,Block 1009,Newtown,Fairfield,0900152980
090012053003014,Block 3014,Brookfield,Fairfield,0900108980
090012104023011,Block 3011,Danbury,Fairfield,0900118500
090012201004010,Block 4010,New Fairfield,Fairfield,0900150860
090012002002004,Block 2004,Bethel,Fairfield,0900104720
090012105021005,Block 1005,Danbury,Fairfield,0900118500
090012052002019,Block 2019,Brookfield,Fairfield,0900108980
090135382014014,Block 4014,Somers,Tolland,0901369220
090138812001024,Block 1024,Mansfield,Tolland,0901344910
090010711001009,Block 1009,Bridgeport,Fairfield,0900108070
090012302001002,Block 1002,Newtown,Fairfield,0900152980
090011102011003,Block 1003,Shelton,Fairfield,0900168170
090010113001015,Block 1015,Greenwich,Fairfield,0900133620
090012108002005,Block 2005,Danbury,Fairfield,0900118500
090010224001005,Block 1005,Stamford,Fairfield,0900173070
090010351011004,Block 1004,New Canaan,Fairfield,0900150580
090010427004012,Block 4012,Norwalk,Fairfield,0900156060
090011105002009,Block 2009,Shelton,Fairfield,0900168170
090010101015005,Block 5005,Greenwich,Fairfield,0900133620
090012003021005,Block 1005,Bethel,Fairfield,0900104720
090012051001004,Block 1004,Brookfield,Fairfield,0900108980
090012402002009,Block 2009,Redding,Fairfield,0900163480
090010216021000,Block 1000,Stamford,Fairfield,0900173070
090010113001007,Block 1007,Greenwich,Fairfield,0900133620
090010427002002,Block 2002,Norwalk,Fairfield,0900156060
090010430003015,Block 3015,Norwalk,Fairfield,0900156060
090010906001010,Block 1010,Trumbull,Fairfield,0900177200
090012304002015,Block 2015,Newtown,Fairfield,0900152980
090011052003010,Block 3010,Easton,Fairfield,0900123890
090012401001020,Block 1020,Redding,Fairfield,0900163480
090012401001015,Block 1015,Redding,Fairfield,0900163480
090010608002012,Block 2012,Fairfield,Fairfield,0900126620
090010210002006,Block 2006,Stamford,Fairfield,0900173070
090010301002016,Block 2016,Darien,Fairfield,0900118850
090010351021003,Block 1003,New Canaan,Fairfield,0900150580
090011101002003,Block 2003,Shelton,Fairfield,0900168170
090010211004000,Block 4000,Stamford,Fairfield,0900173070
090011104001013,Block 1013,Shelton,Fairfield,0900168170
090010351012012,Block 2012,New Canaan,Fairfield,0900150580
090011106012002,Block 2002,Shelton,Fairfield,0900168170
090012003012008,Block 2008,Bethel,Fairfield,0900104720
090010809004009,Block 4009,Stratford,Fairfield,0900174190
090010354004002,Block 4002,New Canaan,Fairfield,0900150580
090010907003000,Block 3000,Trumbull,Fairfield,0900177200
090010444001011,Block 1011,Norwalk,Fairfield,0900156060
090011003001022,Block 1022,Monroe,Fairfield,0900148620
090011104002005,Block 2005,Shelton,Fairfield,0900168170
090010110001010,Block 1010,Greenwich,Fairfield,0900133620
090010705002004,Block 2004,Bridgeport,Fairfield,0900108070
090012105024002,Block 4002,Danbury,Fairfield,0900118500
090010446001048,Block 1048,Norwalk,Fairfield,0900156060
090010437002018,Block 2018,Norwalk,Fairfield,0900156060
090010428003023,Block 3023,Norwalk,Fairfield,0900156060
090159051021039,Block 1039,Brooklyn,Windham,0901509190
090158301001029,Block 1029,Ashford,Windham,0901501430
090158004002009,Block 2009,Windham,Windham,0901586790
090010112001021,Block 1021,Greenwich,Fairfield,0900133620
090010101021010,Block 1010,Greenwich,Fairfield,0900133620
090012109001001,Block 1001,Danbury,Fairfield,0900118500
090012105024016,Block 4016,Danbury,Fairfield,0900118500
090076102002003,Block 2003,Clinton,Middlesex,0900715350
090075701002000,Block 2000,Cromwell,Middlesex,0900718080
090076301012010,Block 2010,Essex,Middlesex,0900726270
090076301012007,Block 2007,Essex,Middlesex,0900726270
090076802004001,Block 4001,Middletown,Middlesex,0900747360
090075901013010,Block 3010,Haddam,Middlesex,0900735230
090010441002018,Block 2018,Norwalk,Fairfield,0900156060
090010441001012,Block 1012,Norwalk,Fairfield,0900156060
090011051003008,Block 3008,Easton,Fairfield,0900123890
090010438002009,Block 2009,Norwalk,Fairfield,0900156060
090076201001002,Block 1002,Deep River,Middlesex,0900719130
090075703002005,Block 2005,Cromwell,Middlesex,0900718080
090010801002014,Block 2014,Stratford,Fairfield,0900174190
090010110002000,Block 2000,Greenwich,Fairfield,0900133620
090012305021003,Block 1003,Newtown,Fairfield,0900152980
090010725004002,Block 4002,Bridgeport,Fairfield,0900108070
090012451001013,Block 1013,Ridgefield,Fairfield,0900163970
090012002004009,Block 4009,Bethel,Fairfield,0900104720
090012001002010,Block 2010,Bethel,Fairfield,0900104720
090159025002007,Block 2007,Pomfret,Windham,0901561030
090158006001002,Block 1002,Windham,Windham,0901586790
090159061001006,Block 1006,Canterbury,Windham,0901512130
090075422001007,Block 1007,Middletown,Middlesex,0900747360
090075601002011,Block 2011,Portland,Middlesex,0900761800
090075601003009,Block 3009,Portland,Middlesex,0900761800
090076104002002,Block 2002,Clinton,Middlesex,0900715350
090075421003000,Block 3000,Middletown,Middlesex,0900747360
090159025003021,Block 3021,Pomfret,Windham,0901561030
090158005023008,Block 3008,Windham,Windham,0901586790
090158006002007,Block 2007,Windham,Windham,0901586790
090117071005010,Block 5010,North Stonington,New London,0901155500
090117071004021,Block 4021,North Stonington,New London,0901155500
090118701004001,Block 4001,Lebanon,New London,0901142390
090117091001031,Block 1031,Griswold,New London,0901133900
090117141013018,Block 3018,Colchester,New London,0901115910
090117141013030,Block 3030,Colchester,New London,0901115910
090116952021026,Block 1026,Montville,New London,0901148900
090116933001001,Block 1001,Waterford,New London,0901180280
090116907001017,Block 1017,New London,New London,0901152350
090117161014011,Block 4011,East Lyme,New London,0901123400
090116967012008,Block 2008,Norwich,New London,0901156270
090117001003017,Block 3017,Preston,New London,0901162150
090116501003014,Block 3014,Lyme,New London,0901144210
090116601013001,Block 3001,Old Lyme,New London,0901157040
090116965003017,Block 3017,Norwich,New London,0901156270
090117001003029,Block 3029,Preston,New London,0901162150
090116501001011,Block 1011,Lyme,New London,0901144210
090116501001037,Block 1037,Lyme,New London,0901144210
090117161022013,Block 2013,East Lyme,New London,0901123400
090117051023011,Block 3011,Stonington,New London,0901173770
090116937002021,Block 2021,Waterford,New London,0901180280
090117001002012,Block 2012,Preston,New London,0901162150
090117029002023,Block 2023,Groton,New London,0901134250
090117141012003,Block 2003,Colchester,New London,0901115910
090118707031002,Block 1002,East Lyme,New London,0901123400
090091714002005,Block 2005,Meriden,New Haven,0900946520
090093461023005,Block 3005,Oxford,New Haven,0900958300
090093461023022,Block 3022,Oxford,New Haven,0900958300
090117151003017,Block 3017,Salem,New London,0901166210
090117092001034,Block 1034,Griswold,New London,0901133900
090117012004022,Block 4022,Ledyard,New London,0901142600
090119800001000,Block 1000,Groton,New London,0901134250
090118702004001,Block 4001,Groton,New London,0901134250
090118707011019,Block 1019,East Lyme,New London,0901123400
090091902003014,Block 3014,Guilford,New Haven,0900934950
090091574002000,Block 2000,Orange,New Haven,0900957600
090091403001004,Block 1004,New Haven,New Haven,0900952070
090075412002019,Block 2019,Middletown,Middlesex,0900747360
090091507001023,Block 1023,Milford,New Haven,0900947535
090091754004002,Block 4002,Wallingford,New Haven,0900978740
090091672022026,Block 2026,North Haven,New Haven,0900954870
090091574001006,Block 1006,Orange,New Haven,0900957600
090093520003010,Block 3010,Waterbury,New Haven,0900980070
090093513002009,Block 2009,Waterbury,New Haven,0900980070
090091673011004,Block 1004,North Haven,New Haven,0900954870
090093521001011,Block 1011,Waterbury,New Haven,0900980070
090091571002029,Block 2029,Orange,New Haven,0900957600
090091508003005,Block 3005,Milford,New Haven,0900947535
090093481242020,Block 2020,Southbury,New Haven,0900969640
090118705021026,Block 1026,Montville,New London,0901148900
090118702003013,Block 3013,Groton,New London,0901134250
090076104002016,Block 2016,Clinton,Middlesex,0900715350
090075601003027,Block 3027,Portland,Middlesex,0900761800
090075901013067,Block 3067,Haddam,Middlesex,0900735230
090075901023015,Block 3015,Haddam,Middlesex,0900735230
090076802003014,Block 3014,Middletown,Middlesex,0900747360
090076701001034,Block 1034,Old Saybrook,Middlesex,0900757320
090076802005000,Block 5000,Middletown,Middlesex,0900747360
090010504001023,Block 1023,Westport,Fairfield,0900183500
090010428003020,Block 3020,Norwalk,Fairfield,0900156060
090010729001016,Block 1016,Bridgeport,Fairfield,0900108070
090010904002010,Block 2010,Trumbull,Fairfield,0900177200
090010451023001,Block 3001,Wilton,Fairfield,0900186370
090010902002010,Block 2010,Trumbull,Fairfield,0900177200
090010725003011,Block 3011,Bridgeport,Fairfield,0900108070
090010201023000,Block 3000,Stamford,Fairfield,0900173070
090010903002024,Block 2024,Trumbull,Fairfield,0900177200
090053001003001,Block 3001,Litchfield,Litchfield,0900543370
090053621024016,Block 4016,Woodbury,Litchfield,0900587910
090053621022002,Block 2002,Woodbury,Litchfield,0900587910
090053101003001,Block 3001,Torrington,Litchfield,0900576570
090034056001000,Block 1000,Bristol,Hartford,0900308490
090034701004005,Block 4005,East Granby,Hartford,0900322070
090034771041011,Block 1011,Suffield,Hartford,0900374540
090034771042011,Block 2011,Suffield,Hartford,0900374540
090035023004011,Block 4011,Hartford,Hartford,0900337070
090035023002008,Block 2008,Hartford,Hartford,0900337070
090034167004013,Block 4013,New Britain,Hartford,0900350440
090035004001014,Block 1014,Hartford,Hartford,0900337070
090034737001008,Block 1008,Windsor,Hartford,0900387000
090034712001000,Block 1000,Bloomfield,Hartford,0900305910
090034304001002,Block 1002,Southington,Hartford,0900370550
090035108001022,Block 1022,East Hartford,Hartford,0900322630
090034805001014,Block 1014,Enfield,Hartford,0900325990
090034101013019,Block 3019,Burlington,Hartford,0900310100
090035243003010,Block 3010,Enfield,Hartford,0900325990
090034945001002,Block 1002,Newington,Hartford,0900352140
090034301002008,Block 2008,Southington,Hartford,0900370550
090034207003007,Block 3007,Plainville,Hartford,0900360120
090034054012000,Block 2000,Bristol,Hartford,0900308490
090035026002009,Block 2009,Hartford,Hartford,0900337070
090034641022004,Block 2004,Canton,Hartford,0900312270
090035048003015,Block 3015,Hartford,Hartford,0900337070
090034621021015,Block 1015,Avon,Hartford,0900302060
090034924001007,Block 1007,Wethersfield,Hartford,0900384900
090034735021021,Block 1021,Windsor,Hartford,0900387000
090035204001001,Block 1001,Glastonbury,Hartford,0900331240
090035108001008,Block 1008,East Hartford,Hartford,0900322630
090034812001016,Block 1016,Enfield,Hartford,0900325990
090034805002009,Block 2009,Enfield,Hartford,0900325990
090034603022010,Block 2010,Farmington,Hartford,0900327600
090033301001005,Block 1005,Hartland,Hartford,0900337140
090035202022021,Block 2021,Glastonbury,Hartford,0900331240
090034973002008,Block 2008,West Hartford,Hartford,0900382590
090034771042009,Block 2009,Suffield,Hartford,0900374540
090010710002007,Block 2007,Bridgeport,Fairfield,0900108070
090010440001000,Block 1000,Norwalk,Fairfield,0900156060
090010354001002,Block 1002,New Canaan,Fairfield,0900150580
090011105002001,Block 2001,Shelton,Fairfield,0900168170
090010303003004,Block 3004,Darien,Fairfield,0900118850
090010906002001,Block 2001,Trumbull,Fairfield,0900177200
090010103002011,Block 2011,Greenwich,Fairfield,0900133620
090012401002011,Block 2011,Redding,Fairfield,0900163480
090010204001001,Block 1001,Stamford,Fairfield,0900173070
090010429001008,Block 1008,Norwalk,Fairfield,0900156060
090034763003010,Block 3010,Windsor Locks,Hartford,0900387070
090034763003015,Block 3015,Windsor Locks,Hartford,0900387070
090035106001001,Block 1001,East Hartford,Hartford,0900322630
090034303021006,Block 1006,Southington,Hartford,0900370550
090034681013019,Block 3019,Granby,Hartford,0900332640
090034735013014,Block 3014,Windsor,Hartford,0900387000
090034872011022,Block 1022,South Windsor,Hartford,0900371390
090035013001004,Block 1004,Hartford,Hartford,0900337070
090033301002022,Block 2022,Hartland,Hartford,0900337140
090035037002001,Block 2001,Hartford,Hartford,0900337070
090034969005002,Block 5002,West Hartford,Hartford,0900382590
090034306021023,Block 1023,Southington,Hartford,0900370550
090035143002003,Block 2003,Manchester,Hartford,0900344700
090035246003009,Block 3009,Hartford,Hartford,0900337070
090034901004002,Block 4002,Rocky Hill,Hartford,0900365370
090034054021000,Block 1000,Bristol,Hartford,0900308490
090010726001009,Block 1009,Bridgeport,Fairfield,0900108070
090135303011008,Block 1008,Vernon,Tolland,0901378250
090135303024013,Block 4013,Vernon,Tolland,0901378250
090135291002018,Block 2018,Bolton,Tolland,0901306260
090135305002004,Block 2004,Vernon,Tolland,0901378250
090138501001008,Block 1008,Coventry,Tolland,0901317800
090138811003005,Block 3005,Mansfield,Tolland,0901344910
090053107003011,Block 3011,Torrington,Litchfield,0900576570
090053201022013,Block 2013,Winchester,Litchfield,0900586440
090053031001001,Block 1001,Morris,Litchfield,0900549460
090052611003023,Block 3023,Salisbury,Litchfield,0900566420
090052535002006,Block 2006,New Milford,Litchfield,0900552630
090052535003034,Block 3034,New Milford,Litchfield,0900552630
090034681021019,Block 1019,Granby,Hartford,0900332640
090034060022015,Block 2015,Bristol,Hartford,0900308490
