block_fips,block_name,town,county,town_fips
090034204001004,Block 1004,Plainville,Hartford,0900360120
090093612001026,Block 1026,Wolcott,New Haven,0900987560
090034963002005,Block 2005,West Hartford,Hartford,0900382590
090091415001003,Block 1003,New Haven,New Haven,0900952070
090034001001051,Block 1051,Berlin,Hartford,0900304300
090012202002002,Block 2002,New Fairfield,Fairfield,0900150860
090159002002002,Block 2002,Thompson,Windham,0901575870
090010110002018,Block 2018,Greenwich,Fairfield,0900133620
090053621022034,Block 2034,Woodbury,Litchfield,0900587910
090091571001019,Block 1019,Orange,New Haven,0900957600
090034926005020,Block 5020,Wethersfield,Hartford,0900384900
090135382014008,Block 4008,Somers,Tolland,0901369220
090034060021029,Block 1029,Bristol,Hartford,0900308490
090093523002044,Block 2044,Waterbury,New Haven,0900980070
090034001003022,Block 3022,Berlin,Hartford,0900304300
090035152001001,Block 1001,Manchester,Hartford,0900344700
090052931001000,Block 1000,Colebrook,Litchfield,0900516050
090075703002019,Block 2019,Cromwell,Middlesex,0900718080
090093441003066,Block 3066,Middlebury,New Haven,0900946940
090010740002027,Block 2027,Bridgeport,Fairfield,0900108070
090034602022023,Block 2023,Farmington,Hartford,0900327600
090159041003076,Block 3076,Killingly,Windham,0901540500
090034921003027,Block 3027,Wethersfield,Hartford,0900384900
090116970001021,Block 1021,Norwich,New London,0901156270
090076301004021,Block 4021,Essex,Middlesex,0900726270
090010434002015,Block 2015,Norwalk,Fairfield,0900156060
090012052002044,Block 2044,Brookfield,Fairfield,0900108980
090117161012028,Block 2028,East Lyme,New London,0901123400
090159022001083,Block 1083,Eastford,Windham,0901521860
090117151002046,Block 2046,Salem,New London,0901166210
090091654001009,Block 1009,Hamden,New Haven,0900935650
090091511003000,Block 3000,Milford,New Haven,0900947535
090034976003000,Block 3000,West Hartford,Hartford,0900382590
090091301022034,Block 2034,Seymour,New Haven,0900967610
090116961001033,Block 1033,Norwich,New London,0901156270
090052961001009,Block 1009,Goshen,Litchfield,0900532290
090076401002048,Block 2048,Killingworth,Middlesex,0900740710
090091549003010,Block 3010,West Haven,New Haven,0900982870
090035242003008,Block 3008,Rocky Hill,Hartford,0900365370
090012107022007,Block 2007,Danbury,Fairfield,0900118500
090034622021010,Block 1010,Avon,Hartford,0900302060
090010204002009,Block 2009,Stamford,Fairfield,0900173070
090034603012001,Block 2001,Farmington,Hartford,0900327600
090034922001010,Block 1010,Wethersfield,Hartford,0900384900
090091862002002,Block 2002,North Branford,New Haven,0900953890
090034871002018,Block 2018,South Windsor,Hartford,0900371390
090091419005016,Block 5016,New Haven,New Haven,0900952070
090159081002021,Block 2021,Sterling,Windham,0901573420
090159001002046,Block 2046,Thompson,Windham,0901575870
090138401005051,Block 5051,Willington,Tolland,0901385950
090034161001000,Block 1000,New Britain,Hartford,0900350440
090034160001005,Block 1005,New Britain,Hartford,0900350440
090010608002013,Block 2013,Fairfield,Fairfield,0900126620
090010502003010,Block 3010,Westport,Fairfield,0900183500
090010503003010,Block 3010,Westport,Fairfield,0900183500
090034971001004,Block 1004,West Hartford,Hartford,0900382590
090117051011002,Block 1002,Stonington,New London,0901173770
090118707042022,Block 2022,East Lyme,New London,0901123400
090135331012040,Block 2040,Tolland,Tolland,0901376290
090091507001026,Block 1026,Milford,New Haven,0900947535
090034622012048,Block 2048,Avon,Hartford,0900302060
090091673003067,Block 3067,North Haven,New Haven,0900954870
090052621001065,Block 1065,Sharon,Litchfield,0900567960
090117053002005,Block 2005,Stonington,New London,0901173770
090091425005002,Block 5002,New Haven,New Haven,0900952070
090034053001004,Block 1004,Bristol,Hartford,0900308490
090034763001035,Block 1035,Windsor Locks,Hartford,0900387070
090091202003002,Block 3002,Derby,New Haven,0900919550
090091546004019,Block 4019,West Haven,New Haven,0900982870
090034772002020,Block 2020,Suffield,Hartford,0900374540
090093452021011,Block 1011,Naugatuck,New Haven,0900949950
090034806002017,Block 2017,Enfield,Hartford,0900325990
090034002002000,Block 2000,Berlin,Hartford,0900304300
090034055001018,Block 1018,Bristol,Hartford,0900308490
090011001001002,Block 1002,Monroe,Fairfield,0900148620
090075502012019,Block 2019,East Hampton,Middlesex,0900722490
090053107001014,Block 1014,Torrington,Litchfield,0900576570
090118703004006,Block 4006,New London,New London,0901152350
090091902001000,Block 1000,Guilford,New Haven,0900934950
090075951013023,Block 3023,East Haddam,Middlesex,0900722280
090010438004008,Block 4008,Norwalk,Fairfield,0900156060
090091501002018,Block 2018,Milford,New Haven,0900947535
090116601022018,Block 2018,Old Lyme,New London,0901157040
090053492003021,Block 3021,Thomaston,Litchfield,0900575730
090010706002017,Block 2017,Bridgeport,Fairfield,0900108070
090034963001014,Block 1014,West Hartford,Hartford,0900382590
090010218021007,Block 1007,Stamford,Fairfield,0900173070
090012104001001,Block 1001,Danbury,Fairfield,0900118500
090035106002012,Block 2012,East Hartford,Hartford,0900322630
090053004002024,Block 2024,Litchfield,Litchfield,0900543370
090093611002005,Block 2005,Wolcott,New Haven,0900987560
090010451021050,Block 1050,Wilton,Fairfield,0900186370
090093454001017,Block 1017,Naugatuck,New Haven,0900949950
090117092001018,Block 1018,Griswold,New London,0901133900
090034662021009,Block 1009,Simsbury,Hartford,0900368940
090076301003007,Block 3007,Essex,Middlesex,0900726270
090091716003013,Block 3013,Meriden,New Haven,0900946520
090091503003006,Block 3006,Milford,New Haven,0900947535
090012003021007,Block 1007,Bethel,Fairfield,0900104720
090091846002049,Block 2049,Branford,New Haven,0900907310
090135382013026,Block 3026,Somers,Tolland,0901369220
090091846002034,Block 2034,Branford,New Haven,0900907310
090034961003007,Block 3007,West Hartford,Hartford,0900382590
090117001001000,Block 1000,Preston,New London,0901162150
090010604002017,Block 2017,Fairfield,Fairfield,0900126620
090035102002012,Block 2012,East Hartford,Hartford,0900322630
090035141021041,Block 1041,Manchester,Hartford,0900344700
090091415002006,Block 2006,New Haven,New Haven,0900952070
090054253003029,Block 3029,Plymouth,Litchfield,0900560750
090034053004013,Block 4013,Bristol,Hartford,0900308490
090034714003027,Block 3027,Bloomfield,Hartford,0900305910
090010609001024,Block 1024,Fairfield,Fairfield,0900126620
090012452003028,Block 3028,Ridgefield,Fairfield,0900163970
090012401003035,Block 3035,Redding,Fairfield,0900163480
090010605001003,Block 1003,Fairfield,Fairfield,0900126620
090091711003006,Block 3006,Meriden,New Haven,0900946520
090034763001005,Block 1005,Windsor Locks,Hartford,0900387070
090034772002005,Block 2005,Suffield,Hartford,0900374540
090034946002028,Block 2028,Newington,Hartford,0900352140
090116903002013,Block 2013,New London,New London,0901152350
090052611004013,Block 4013,Salisbury,Litchfield,0900566420
090116965001008,Block 1008,Norwich,New London,0901156270
090076801001016,Block 1016,Westbrook,Middlesex,0900781680
090035110001015,Block 1015,East Hartford,Hartford,0900322630
090010611004015,Block 4015,Fairfield,Fairfield,0900126620
090116903002019,Block 2019,New London,New London,0901152350
090091611003011,Block 3011,Bethany,New Haven,0900904580
090034812003008,Block 3008,Enfield,Hartford,0900325990
090091862001000,Block 1000,North Branford,New Haven,0900953890
090091202003005,Block 3005,Derby,New Haven,0900919550
090091806022002,Block 2002,East Haven,New Haven,0900922910
090010113001020,Block 1020,Greenwich,Fairfield,0900133620
090010743005010,Block 5010,Bridgeport,Fairfield,0900108070
090159045001023,Block 1023,Killingly,Windham,0901540500
090010451021017,Block 1017,Wilton,Fairfield,0900186370
090135382021021,Block 1021,Somers,Tolland,0901369220
090011052001035,Block 1035,Easton,Fairfield,0900123890
090034602021033,Block 1033,Farmington,Hartford,0900327600
090091656001000,Block 1000,Hamden,New Haven,0900935650
090034204002025,Block 2025,Plainville,Hartford,0900360120
090010705001007,Block 1007,Bridgeport,Fairfield,0900108070
090012113003008,Block 3008,Danbury,Fairfield,0900118500
090035021002089,Block 2089,Hartford,Hartford,0900337070
090091410002014,Block 2014,New Haven,New Haven,0900952070
090117081002001,Block 2001,Voluntown,New London,0901178600
090117029002002,Block 2002,Groton,New London,0901134250
090010305001028,Block 1028,Darien,Fairfield,0900118850
090091706002009,Block 2009,Meriden,New Haven,0900946520
090053604002015,Block 2015,Watertown,Litchfield,0900580490
090010731002008,Block 2008,Bridgeport,Fairfield,0900108070
090010435003013,Block 3013,Norwalk,Fairfield,0900156060
090075951021029,Block 1029,East Haddam,Middlesex,0900722280
090117023001012,Block 1012,Groton,New London,0901134250
090034731002000,Block 2000,Windsor,Hartford,0900387000
090012301001040,Block 1040,Newtown,Fairfield,0900152980
090052661002053,Block 2053,Kent,Litchfield,0900540290
090091752001008,Block 1008,Wallingford,New Haven,0900978740
090117151001005,Block 1005,Salem,New London,0901166210
090035202023014,Block 3014,Glastonbury,Hartford,0900331240
090053108011014,Block 1014,Torrington,Litchfield,0900576570
090076103001015,Block 1015,Clinton,Middlesex,0900715350
090010806001009,Block 1009,Stratford,Fairfield,0900174190
090116935002029,Block 2029,Waterford,New London,0901180280
090034205001023,Block 1023,Plainville,Hartford,0900360120
090010906001039,Block 1039,Trumbull,Fairfield,0900177200
090052534001025,Block 1025,New Milford,Litchfield,0900552630
090034809001020,Block 1020,Enfield,Hartford,0900325990
090010902002016,Block 2016,Trumbull,Fairfield,0900177200
090034714002023,Block 2023,Bloomfield,Hartford,0900305910
090091802002001,Block 2001,East Haven,New Haven,0900922910
090091408001016,Block 1016,New Haven,New Haven,0900952070
090035103001021,Block 1021,East Hartford,Hartford,0900322630
090053602004037,Block 4037,Watertown,Litchfield,0900580490
090093481111010,Block 1010,Southbury,New Haven,0900969640
090053603002007,Block 2007,Watertown,Litchfield,0900580490
090159025003053,Block 3053,Pomfret,Windham,0901561030
090159071003007,Block 3007,Plainfield,Windham,0901559980
090117001001016,Block 1016,Preston,New London,0901162150
090093527022001,Block 2001,Waterbury,New Haven,0900980070
090011001001008,Block 1008,Monroe,Fairfield,0900148620
090138815004005,Block 4005,Mansfield,Tolland,0901344910
090117023002017,Block 2017,Groton,New London,0901134250
090117111001032,Block 1032,Sprague,New London,0901171670
090010609001002,Block 1002,Fairfield,Fairfield,0900126620
090159011002011,Block 2011,Woodstock,Windham,0901588190
090035112001004,Block 1004,East Hartford,Hartford,0900322630
090135382021007,Block 1007,Somers,Tolland,0901369220
090091715003009,Block 3009,Meriden,New Haven,0900946520
090034941002006,Block 2006,Newington,Hartford,0900352140
090093528002012,Block 2012,Waterbury,New Haven,0900980070
090034165005001,Block 5001,New Britain,Hartford,0900350440
090091806022004,Block 2004,East Haven,New Haven,0900922910
090075701002004,Block 2004,Cromwell,Middlesex,0900718080
090034302021034,Block 1034,Southington,Hartford,0900370550
090034812003023,Block 3023,Enfield,Hartford,0900325990
090034621022001,Block 2001,Avon,Hartford,0900302060
090093432001026,Block 1026,Cheshire,New Haven,0900914160
090010810001013,Block 1013,Stratford,Fairfield,0900174190
090052961002073,Block 2073,Goshen,Litchfield,0900532290
090010505004002,Block 4002,Westport,Fairfield,0900183500
090135352004010,Block 4010,Ellington,Tolland,0901325360
090010101011005,Block 1005,Greenwich,Fairfield,0900133620
090034701004034,Block 4034,East Granby,Hartford,0900322070
090010733001003,Block 1003,Bridgeport,Fairfield,0900108070
090091672022052,Block 2052,North Haven,New Haven,0900954870
090091841004001,Block 4001,Branford,New Haven,0900907310
090035025001030,Block 1030,Hartford,Hartford,0900337070
090091410001003,Block 1003,New Haven,New Haven,0900952070
090076701004035,Block 4035,Old Saybrook,Middlesex,0900757320
090091942014047,Block 4047,Madison,New Haven,0900944560
090091507001024,Block 1024,Milford,New Haven,0900947535
090076702003040,Block 3040,Old Saybrook,Middlesex,0900757320
090034738002028,Block 2028,Windsor,Hartford,0900387000
090035246004011,Block 4011,Hartford,Hartford,0900337070
090138811003016,Block 3016,Mansfield,Tolland,0901344910
090035147004009,Block 4009,Manchester,Hartford,0900344700
090093432002010,Block 2010,Cheshire,New Haven,0900914160
090093515001002,Block 1002,Waterbury,New Haven,0900980070
090034734002012,Block 2012,Windsor,Hartford,0900387000
090116601023027,Block 3027,Old Lyme,New London,0901157040
090159031004019,Block 4019,Putnam,Windham,0901562710
090035150001009,Block 1009,Manchester,Hartford,0900344700
090117052002031,Block 2031,Stonington,New London,0901173770
090034711003005,Block 3005,Bloomfield,Hartford,0900305910
090159001001028,Block 1028,Thompson,Windham,0901575870
090118703004012,Block 4012,New London,New London,0901152350
090010703001056,Block 1056,Bridgeport,Fairfield,0900108070
090010220001006,Block 1006,Stamford,Fairfield,0900173070
090116501003061,Block 3061,Lyme,New London,0901144210
090091427004005,Block 4005,New Haven,New Haven,0900952070
090035038001013,Block 1013,Hartford,Hartford,0900337070
090117081002012,Block 2012,Voluntown,New London,0901178600
090091942014043,Block 4043,Madison,New Haven,0900944560
090034681012026,Block 2026,Granby,Hartford,0900332640
090052961001053,Block 1053,Goshen,Litchfield,0900532290
090035106001015,Block 1015,East Hartford,Hartford,0900322630
090034059003010,Block 3010,Bristol,Hartford,0900308490
090053101003026,Block 3026,Torrington,Litchfield,0900576570
090091758001052,Block 1052,Wallingford,New Haven,0900978740
090035245022002,Block 2002,Hartford,Hartford,0900337070
090034966002004,Block 2004,West Hartford,Hartford,0900382590
090091507003007,Block 3007,Milford,New Haven,0900947535
090116952021002,Block 1002,Montville,New London,0901148900
090035025001047,Block 1047,Hartford,Hartford,0900337070
090093434004012,Block 4012,Cheshire,New Haven,0900914160
090093615002002,Block 2002,West Haven,New Haven,0900982870
090117161022035,Block 2035,East Lyme,New London,0901123400
090117030002010,Block 2010,Groton,New London,0901134250
090011051001048,Block 1048,Easton,Fairfield,0900123890
090011001003044,Block 3044,Monroe,Fairfield,0900148620
090034641013007,Block 3007,Canton,Hartford,0900312270
090010551001016,Block 1016,Weston,Fairfield,0900183430
090075416001009,Block 1009,Middletown,Middlesex,0900747360
090053005001025,Block 1025,Harwinton,Litchfield,0900537280
090011052001020,Block 1020,Easton,Fairfield,0900123890
090091711004016,Block 4016,Meriden,New Haven,0900946520
090091705003011,Block 3011,Meriden,New Haven,0900946520
090076802002052,Block 2052,Middletown,Middlesex,0900747360
090034621011010,Block 1010,Avon,Hartford,0900302060
090093515002007,Block 2007,Waterbury,New Haven,0900980070
090035243001026,Block 1026,Enfield,Hartford,0900325990
090091941003025,Block 3025,Madison,New Haven,0900944560
